"","beta","mu","v","",""
"thetaparm",0.397079968359321,0.274327283957973,0.516336282482371,1,0.000317273140397048
"thetaparm",0.469375047832727,0.35358086717315,0.219638124573976,0,0.000375741530830347
"thetaparm",0.409031645860523,0.28525782446377,0.508132984861732,0,0.000414666874630362
"thetaparm",0.248836405575275,0.092649360653013,0.903571232222021,0,0.000621071461353206
"thetaparm",0.413541208952665,0.292264663614333,0.456660636235029,1,0.000424177560513227
"thetaparm",0.500222321134061,0.386876462725922,0.0883964099921286,0,0.000189976001795444
"thetaparm",0.507123868446797,0.390828932635486,0.117014744551852,1,0.000380866443603349
"thetaparm",0.324974299874157,0.189351921668276,0.751211271388456,0,0.000126554815952664
"thetaparm",0.313566632336006,0.172413480002433,0.787883571581915,1,7.07697007547269e-05
"thetaparm",0.336118922801688,0.205030997749418,0.716057774610817,1,0.000523467256462934
"thetaparm",0.463604090502486,0.344493740005419,0.300888875732198,1,0.000263619337592495
"thetaparm",0.469686419004574,0.351578174857423,0.255137094529346,1,0.00020115722903339
"thetaparm",0.370690787211061,0.24493931629695,0.601717486046255,1,0.000426559963146986
"thetaparm",0.429147126153111,0.310337776783854,0.399486657464877,1,0.000129308369317169
"thetaparm",0.475032178219408,0.360418536234647,0.212118339259177,0,0.000577735024281139
"thetaparm",0.438010053476319,0.316094968933612,0.397431747522205,1,0.000242914243013776
"thetaparm",0.373003681888804,0.247127373004332,0.594527277629822,1,0.000603240360395507
"thetaparm",0.444519428303465,0.324760405812413,0.347841864451766,0,0.000519152172802538
"thetaparm",0.466841961024329,0.353338082553819,0.212763122748584,1,0.000183111558403906
"thetaparm",0.313954829704016,0.178931652801111,0.770957521628588,1,0.000540707083855788
"thetaparm",0.355161939980462,0.223085627658293,0.685180481756106,0,0.000527477129300742
"thetaparm",0.449201246025041,0.334395560901612,0.287797076161951,1,8.21642373030722e-05
"thetaparm",0.223871193593368,0.0614273608662188,0.932165062986314,0,0.000523153194052915
"thetaparm",0.348145395983011,0.219318085117266,0.672879128716886,1,0.000173880302330173
"thetaparm",0.3566937034484,0.226405563065782,0.660238735610619,0,0.000427632140440847
"thetaparm",0.426371318753809,0.306560936383903,0.426422239746898,1,0.00050610594576133
"thetaparm",0.260269759455696,0.113684506388381,0.875367508968338,1,0.000559467877632159
"thetaparm",0.48688183655031,0.375498276669532,0.0919358397368342,1,0.000219744285828386
"thetaparm",0.402600455563515,0.27917596232146,0.514119019499049,0,3.46009136414395e-05
"thetaparm",0.459315387066454,0.339328850619495,0.302371505415067,1,0.000586635462931487
"thetaparm",0.416421996429563,0.297488150885329,0.437215728452429,1,0.000116238453338559
"thetaparm",0.493028413038701,0.378273251233622,0.133045064751059,0,5.13517057035007e-05
"thetaparm",0.26996259437874,0.119717996800318,0.872000948293135,1,0.000592877571426481
"thetaparm",0.375674419803545,0.248165402561426,0.602465390926227,0,0.000402500528645485
"thetaparm",0.230865480843931,0.0653486605733633,0.929111395729706,1,0.000162382670360006
"thetaparm",0.39623535098508,0.274780991021544,0.522166935727,1,0.000468508314651877
"thetaparm",0.449943769257516,0.331314065959305,0.338206431362778,0,0.000272335008210563
"thetaparm",0.28724451479502,0.145652473205701,0.823399943299592,1,0.000581553239897128
"thetaparm",0.458892662078142,0.34314996143803,0.275196705479175,1,0.000333077186657708
"thetaparm",0.476652782876045,0.360098572913557,0.206378064583987,0,0.000327023374908898
"thetaparm",0.4868042699527,0.371906685642898,0.1737205744721,0,0.000525337868132754
"thetaparm",0.398099643643945,0.271796817425638,0.541718186577782,0,0.000340485574143266
"thetaparm",0.271482936106622,0.121691092848778,0.867202391615137,1,0.000167033412905967
"thetaparm",0.321036643115804,0.183317856164649,0.766913888975978,0,0.000239490650909405
"thetaparm",0.496736156055704,0.384654962923378,0.0862787887454033,1,0.000369033535565888
"thetaparm",0.403418655972928,0.280030495952815,0.517560409847647,0,0.000340060542663063
"thetaparm",0.410860408097506,0.288020846201107,0.499291222309694,0,0.00061313124417044
"thetaparm",0.363667755853385,0.229880552506074,0.663392544956878,1,0.000591232408000832
"thetaparm",0.406650178832933,0.285773523850366,0.47350861504674,1,0.000356481409166307
"thetaparm",0.497211809270084,0.381979803321883,0.110367884393781,1,0.000385501636028171
"thetaparm",0.327836070442572,0.194052591687068,0.736482855863869,1,9.01184720627154e-05
"thetaparm",0.303462948417291,0.160818157484755,0.809202564647421,1,0.000184047952133413
"thetaparm",0.492444447008893,0.380377505207434,0.0919911528471857,1,6.60761879322062e-05
"thetaparm",0.361651580547914,0.227353704394773,0.684467025799677,1,0.000550955783503195
"thetaparm",0.259102334501222,0.104953810106963,0.887865182943642,1,3.04147780940886e-06
"thetaparm",0.353250885149464,0.218723802361637,0.688605993520468,1,0.000517583300143641
"thetaparm",0.447456958936527,0.325824615778401,0.375558418454602,1,0.000114964672033722
"thetaparm",0.31122675538063,0.169675296870992,0.7977616537828,1,0.000560355581398789
"thetaparm",0.314777006627992,0.175371894147247,0.780339077813551,0,3.66708421709744e-05
